id,item_id,item_amount,item_ingredient_0,amount_ingredient_0,item_ingredient_1,amount_ingredient_1,item_ingredient_2,amount_ingredient_2,item_ingredient_3,amount_ingredient_3,item_ingredient_4,amount_ingredient_4,item_ingredient_5,amount_ingredient_5,item_ingredient_6,amount_ingredient_6,item_ingredient_7,amount_ingredient_7
30119,5781,1,5819,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30120,5744,1,5818,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30121,5749,1,5818,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30122,5812,1,5820,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30123,5798,1,5814,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30124,5799,1,5814,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30125,5781,1,5819,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30126,5744,1,5818,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30127,5749,1,5818,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30128,5812,1,5820,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30129,5798,1,5814,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30130,5799,1,5814,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30131,5781,1,5819,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30132,5744,1,5818,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30133,5749,1,5818,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30134,5812,1,5820,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30135,5798,1,5814,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30136,5799,1,5814,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30137,5781,1,5819,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30138,5744,1,5818,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30139,5749,1,5818,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30140,5812,1,5820,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30141,5798,1,5814,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30142,5799,1,5814,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30143,5781,1,5819,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30144,5744,1,5818,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30145,5749,1,5818,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30146,5812,1,5820,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30147,5798,1,5814,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30148,5799,1,5814,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30149,5781,1,5819,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30150,5744,1,5818,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30151,5749,1,5818,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30152,5812,1,5820,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30241,7480,1,7607,1,7807,2,5075,1,5085,1,0,0,0,0,15,2,17,1
30242,7481,1,7607,2,7807,2,5075,1,5085,1,5288,1,0,0,15,2,17,1
30243,7482,1,7607,1,7807,2,5075,1,5085,1,5288,1,0,0,15,2,17,1
30244,7483,1,7607,2,7807,2,5085,2,5288,1,0,0,0,0,15,2,17,1
30245,7484,1,7607,1,7807,2,5075,1,5085,1,5288,1,0,0,15,2,17,1
30246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,17,1
30247,7486,1,7607,1,7807,2,5288,1,5322,1,0,0,0,0,15,2,17,1
30248,7487,1,7607,2,7807,2,5075,1,5288,1,5068,1,0,0,15,2,17,1
30249,7488,1,7607,1,7807,2,5075,1,5329,1,5338,1,5288,1,15,2,17,1
30250,7489,1,7608,2,7807,2,5288,2,5322,1,0,0,0,0,17,2,16,1
30251,7490,1,7607,1,7807,2,5075,1,5329,1,5338,1,5288,1,15,2,17,1
30252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,17,1
30253,7492,1,7608,1,7807,2,5329,1,5338,1,5068,1,0,0,17,2,16,1
30254,7493,1,7608,2,7807,2,5288,1,5329,1,5338,1,5068,1,17,2,16,1
30255,7494,1,7608,1,7807,2,5329,1,5338,1,5068,1,5322,1,17,2,16,1
30256,7495,1,7609,2,7807,2,5288,1,5329,1,5338,2,0,0,18,2,16,1
30257,7496,1,7608,1,7807,2,5329,1,5338,1,5068,2,0,0,17,2,16,1
30258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1
30259,7498,1,7609,1,7807,2,5338,1,5288,1,5360,1,0,0,18,2,16,1
30260,7499,1,7608,2,7807,2,5288,1,5085,1,5068,1,0,0,17,2,16,1
30261,7500,1,7608,1,7807,2,5288,1,5068,1,5322,1,0,0,17,2,16,1
30262,7501,1,7609,2,7807,2,5288,1,5329,1,5338,1,5068,1,18,2,16,1
30263,7502,1,7608,1,7807,2,5288,2,5322,1,0,0,0,0,17,2,16,1
30264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1
30265,7504,1,5069,1,7807,2,5512,1,5068,1,0,0,0,0,16,2,14,1
30266,7505,1,7609,2,7807,2,5329,1,5338,2,5288,1,0,0,18,2,16,1
30267,7506,1,7608,1,7807,2,5329,1,5338,2,5322,1,0,0,17,2,16,1
30268,7507,1,7609,2,7807,2,5329,1,5338,2,5288,1,0,0,18,2,16,1
30269,7508,1,7608,1,7807,2,5288,1,5322,1,5068,1,0,0,17,2,16,1
30270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1
30271,7510,1,7609,1,7807,2,5288,1,5338,1,0,0,0,0,18,2,16,1
30272,7511,1,7609,2,7807,2,5288,1,7028,1,4607,3,0,0,18,2,16,1
30273,7512,1,7608,1,7807,2,5288,1,5322,1,0,0,0,0,17,2,16,1
30274,7513,1,7609,2,7807,2,5329,1,5338,2,5288,1,0,0,18,2,16,1
30275,7514,1,7608,1,7807,2,5329,1,5338,1,5068,1,0,0,17,2,16,1
30276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,16,1
30277,1666,1,7579,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30278,1736,1,7581,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30279,1806,1,7580,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30280,1875,1,7582,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30281,1945,1,7583,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30282,2048,1,7585,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30283,2136,1,7584,1,7620,9,0,0,0,0,0,0,0,0,19,1,18,1
30284,2193,1,7586,1,5481,1,5288,1,5068,1,0,0,0,0,19,1,18,1
30285,2194,1,7587,1,5481,1,5288,1,5068,1,0,0,0,0,19,1,18,1
30286,7570,3,7602,1,5020,1,4862,1,4787,1,4848,1,0,0,14,2,19,1
30287,7571,3,7603,1,6146,1,4826,1,4844,1,4775,1,4847,1,14,2,19,1
30288,7572,3,7605,1,7595,1,4809,1,4850,1,4853,1,4787,1,14,2,19,1
30289,7573,3,7604,1,7592,1,4735,1,4852,1,4826,1,4853,1,14,2,19,1
30290,7606,1,7596,1,7590,1,0,0,0,0,0,0,0,0,16,2,15,1
30291,7607,1,7597,1,7588,1,5116,1,0,0,0,0,0,0,14,2,17,1
30292,5069,1,7598,1,7589,1,5118,1,0,0,0,0,0,0,16,2,14,1
30293,5187,1,7601,1,5146,1,0,0,0,0,0,0,0,0,16,2,14,1
30294,7608,1,7599,1,7591,1,0,0,0,0,0,0,0,0,17,2,16,1
30295,7609,1,7600,1,7620,1,0,0,0,0,0,0,0,0,18,2,16,1
30296,7807,3,7806,3,6153,1,0,0,0,0,0,0,0,0,19,2,18,1
30297,7612,1,5378,1,5505,2,0,0,0,0,0,0,0,0,4,11,3,10
30298,7613,1,5061,2,0,0,0,0,0,0,0,0,0,0,2,11,5,10
30299,7614,1,5061,2,0,0,0,0,0,0,0,0,0,0,3,11,5,10
30300,7615,1,5068,2,0,0,0,0,0,0,0,0,0,0,4,11,2,10
30301,7616,1,5288,2,0,0,0,0,0,0,0,0,0,0,5,11,4,10
30302,7617,1,5338,2,5064,1,0,0,0,0,0,0,0,0,6,11,4,10
30303,7618,1,6152,2,5490,1,0,0,0,0,0,0,0,0,7,11,6,10
30304,7619,1,6148,1,4828,1,4847,1,4860,1,0,0,0,0,2,11,7,10
30305,21800,1,7671,1,5371,2,0,0,0,0,0,0,0,0,10,1,9,1
30306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30312,21800,1,7671,1,5058,2,0,0,0,0,0,0,0,0,8,1,11,1
30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30319,21800,1,7671,1,5093,2,0,0,0,0,0,0,0,0,9,1,11,1
30320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30326,21800,1,7671,1,5064,2,0,0,0,0,0,0,0,0,10,1,8,1
30327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30333,21800,1,7671,1,5280,2,0,0,0,0,0,0,0,0,11,1,10,1
30334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30340,21800,1,7671,1,5326,2,0,0,0,0,0,0,0,0,12,1,10,1
30341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30347,21800,1,7671,1,5472,2,0,0,0,0,0,0,0,0,13,1,12,1
30348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30354,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,10,1,9,1
30355,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,10,1,9,1
30356,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,10,1,9,1
30357,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,10,1,9,1
30358,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,10,1,9,1
30359,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,10,1,9,1
30360,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,8,1,11,1
30361,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,8,1,11,1
30362,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,8,1,11,1
30363,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,8,1,11,1
30364,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,8,1,11,1
30365,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,8,1,11,1
30366,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30367,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30368,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30369,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30370,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30371,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,9,1,11,1
30372,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30373,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30374,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30375,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30376,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30377,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,10,1,8,1
30378,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30379,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30380,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30381,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30382,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30383,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,11,1,10,1
30384,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30385,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30386,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30387,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30388,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30389,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,12,1,10,1
30390,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30391,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30392,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30393,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30394,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30395,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,13,1,12,1
30396,5766,1,5816,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30397,5784,1,5819,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30398,5785,1,5819,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30399,5795,1,5814,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30400,5800,1,5814,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30401,5811,1,5820,1,0,0,0,0,0,0,0,0,0,0,8,1,13,1
30402,8029,1,7597,1,7588,1,5116,1,0,0,0,0,0,0,15,2,17,1
30403,5188,1,7601,1,5147,1,0,0,0,0,0,0,0,0,16,2,14,1
30404,5189,1,7601,1,5148,1,0,0,0,0,0,0,0,0,16,2,14,1
30405,5190,1,7601,1,5149,1,0,0,0,0,0,0,0,0,16,2,14,1
30406,5191,1,7601,1,5150,1,0,0,0,0,0,0,0,0,16,2,14,1
30407,5192,1,7601,1,5151,1,0,0,0,0,0,0,0,0,16,2,14,1
30408,8043,1,7807,1,8029,1,7607,1,5060,2,0,0,0,0,13,7,12,5
30409,8044,1,7807,1,7608,1,7607,1,5289,1,5060,1,0,0,13,7,12,5
30410,8045,1,7807,1,8029,1,7607,1,5060,2,0,0,0,0,13,7,12,5
30411,8046,1,7807,1,8029,1,7606,1,5060,1,5379,1,0,0,13,7,12,5
30412,8047,1,7807,1,7608,1,7606,1,5289,1,5379,1,0,0,13,7,12,5
30413,8048,1,7807,1,7608,1,5069,1,5289,1,5067,1,0,0,13,7,12,5
30414,8049,1,7807,1,7609,1,7606,1,5330,1,5379,1,0,0,13,7,12,5
30415,8050,1,7807,1,7609,1,5069,1,5330,1,5067,1,0,0,13,7,12,5
30416,8051,1,7807,1,7609,1,5069,1,5330,1,5067,1,0,0,13,7,12,5
30417,8032,1,7612,1,8150,2,0,0,0,0,0,0,0,0,4,12,3,11
30418,8033,1,7613,1,8150,2,0,0,0,0,0,0,0,0,2,12,5,11
30419,8034,1,7614,1,8150,2,0,0,0,0,0,0,0,0,3,12,5,11
30420,8035,1,7615,1,8150,2,0,0,0,0,0,0,0,0,4,12,2,11
30421,8036,1,7616,1,8150,2,0,0,0,0,0,0,0,0,5,12,4,11
30422,8037,1,7617,1,8150,2,0,0,0,0,0,0,0,0,6,12,4,11
30423,8038,1,7618,1,8150,2,0,0,0,0,0,0,0,0,7,12,6,11
30424,8039,1,7619,1,8150,2,0,0,0,0,0,0,0,0,2,12,7,11
30425,8280,1,5187,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30426,8281,1,5188,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30427,8282,1,5189,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30428,8283,1,5190,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30429,8284,1,5191,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30430,8285,1,5192,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30431,8286,1,5187,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30432,8287,1,5188,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30433,8288,1,5189,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30434,8289,1,5190,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30435,8290,1,5191,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30436,8291,1,5192,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30437,8292,1,5187,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30438,8293,1,5188,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30439,8294,1,5189,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30440,8295,1,5190,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30441,8296,1,5191,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30442,8297,1,5192,2,5069,1,8146,2,8145,5,0,0,0,0,16,2,14,1
30443,8298,1,5187,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30444,8299,1,5188,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30445,8300,1,5189,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30446,8301,1,5190,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30447,8302,1,5191,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30448,8303,1,5192,1,5069,2,8146,2,8145,5,0,0,0,0,16,2,14,1
30449,8355,1,8151,3,8147,10,6159,1,7607,3,5059,1,0,0,8,12,-1,0
30450,8356,1,8151,3,8147,10,6159,1,7607,3,5287,1,0,0,8,12,-1,0
30451,8357,1,8151,3,8147,10,6159,1,7607,3,5059,1,0,0,8,12,-1,0
30452,8358,1,8151,3,8147,10,6159,1,7607,3,5287,1,0,0,8,12,-1,0
30453,8359,1,8151,3,8147,10,6159,1,7606,3,5322,1,0,0,8,12,-1,0
30454,8360,1,8151,3,8147,10,6159,1,7606,3,5473,1,0,0,8,12,-1,0
